symbol,name,mktcap,nmc,turnoverratio
SH600183,生益科技,6671516.81754,6671516.81754,1.50542
SH600184,光电股份,484340.306352,484340.306352,0.5304
SH600185,格力地产,2382621.69308,2382621.69308,4.47547
SH600186,莲花健康,361540.07621,361540.07621,0.93047
SH600187,国中水务,370481.468672,370481.468672,0.54623
SH600188,兖州煤业,4350943,2634292.755,0.57427
SH600189,吉林森工,232267.460148,154551.106512,0.44303
SH600190,锦州港,598685.1585,532065.87447,0.45012
SH600191,华资实业,287564.676,287564.676,3.38314
SH600192,长城电工,213364.284,213364.284,0.57845
SH600193,ST创兴,232253.658,232253.658,0.37355
SH600195,中牧股份,1244431.891365,1244431.891365,1.64007
SH600196,复星医药,8621590.70538,6764862.86338,1.61016
SH600197,伊力特,777036.841527,777036.841527,3.25095
SH600198,大唐电信,1323162.708,1320682.1025,16.85416
SH600199,金种子酒,380206.564272,350539.307998,4.89652
SH600200,江苏吴中,481574.850432,481574.850432,2.31277
SH600201,生物股份,2932729.587564,2932729.587564,1.26519
SH600202,哈空调,161769.763584,161769.763584,0.44597
SH600203,福日电子,441384.36504,441384.36504,1.3709
SH600206,有研新材,1140398.395404,1133470.505004,3.45818
SH600207,安彩高科,373659.936742,373659.936742,0.33926
SH600208,新湖中宝,2597001.747872,2596647.920142,0.58883
SH600209,ST罗顿,196677.003712,196677.003712,0.73764
SH600210,紫江企业,668880.645678,668880.645678,0.76911
SH600211,西藏药业,1565727.478545,1565727.478545,5.23093
SH600212,*ST江泉,187792.877171,187792.877171,0.91769
SH600213,亚星客车,153780,153780,0.98941
SH600215,*ST经开,255303.05112,255303.05112,0.69326
SH600216,浙江医药,1825057.048,1825048.963975,3.27161
SH600217,中再资环,722103.08664,722103.08664,0.7346
SH600218,全柴动力,337410.825,337410.825,1.85063
SH600219,南山铝业,2497650.63768,2497650.63768,0.48953
SH600220,XD江苏阳,511818.673562,511818.673562,1.65602
SH600221,海航控股,2638560.89181,2580452.428296,0.41296
SH600222,太龙药业,329410.726442,329410.726442,3.40189
SH600223,鲁商发展,809783.112,809783.112,1.46945
SH600225,*ST松江,167453.178085,166985.762366,0.70668
SH600226,瀚叶股份,737580.435015,468324.21641,0
SH600227,圣济堂,479156.978883,361724.811801,0.42334
SH600228,ST昌九,247835.64,247835.64,0.59548
SH600229,城市传媒,535699.25563,535699.25563,0.91069
SH600230,沧州大化,357909.383238,357909.383238,1.42993
SH600231,凌钢股份,640120.113633,640120.113633,0.83749
SH600232,金鹰股份,233055.149616,233055.149616,0.77868
SH600233,圆通速递,5148570.868676,5137487.432292,1.39558
SH600234,ST山水,183415.96728,183415.96728,0.05069
SH600235,民丰特纸,170731.8,170731.8,1.9647
SH600236,桂冠电力,3444599.099474,3444599.099474,0.09722
SH600237,铜峰电子,208816.73905,208816.73905,2.38448
SH600238,ST椰岛,241579.8,239855.85162,0
SH600239,云南城投,695262.431597,695262.431597,2.607
SH600241,*ST时万,99768.416985,85281.237408,0.62525
SH600242,中昌数据,319665.5854,288848.4893,5.88786
SH600243,*ST海华,121122.6,121122.6,0.6939
SH600246,万通地产,1768502.009022,1768502.009022,0.68771
SH600247,ST成城,58204.3968,58204.3968,1.09376
SH600248,延长化建,426847.99248,305358.08976,1.06804
SH600249,两面针,260150,260150,1.84119
SH600250,南纺股份,176106.729393,146678.62482,1.03563
SH600251,冠农股份,502298.88512,502298.88512,1.27729
SH600252,中恒集团,1132884.929922,1132884.929922,0.49675
SH600255,*ST梦舟,189346.510385,189346.510385,0.81781
SH600256,广汇能源,1854650.33481,1843850.94894,0.37898
SH600257,大湖股份,178057.75956,178057.75956,1.39336
SH600258,首旅酒店,1556451.16515,1541753.80065,1.25979
SH600259,广晟有色,924118.615042,924118.615042,1.0079
SH600260,凯乐科技,1321944.553309,1253625.015864,5.05345
SH600261,阳光照明,522757.0548,522757.0548,0.47928
SH600262,北方股份,304130,304130,0.69253
SH600265,ST景谷,272580,272580,0.08978
SH600266,城建发展,1192204.032,1192204.032,0.40684
SH600267,海正药业,1386503.725112,1386503.725112,1.76212
SH600268,国电南自,567336.390144,518361.090144,4.20792
SH600269,赣粤高速,822063.268928,822063.268928,0.2237
SH600271,航天信息,3128017.21844,3120130.67596,0.63239
SH600272,开开实业,192699,126880,1.47787
SH600273,嘉化能源,1257937.416754,1241257.250018,0.90896
SH600275,ST昌鱼,139421.403212,139421.403212,2.23384
SH600276,恒瑞医药,49342164.670618,49239771.189458,0.63161
SH600277,亿利洁能,925761.770362,925761.770362,0.62024
SH600278,东方创业,666232.544952,488818.267704,0.7071
SH600279,重庆港九,437953.658427,255701.713068,0.6553
SH600280,*ST中商,172250.2308,172250.2308,0.46847
SH600281,太化股份,201645.5938,201645.5938,0.34467
SH600282,南钢股份,1614340.857948,1614340.857948,7.12962
SH600283,钱江水利,350524.787694,350524.787694,0.7625
SH600284,浦东建设,609320.768,609320.768,0.49269
SH600285,XD羚锐制,498536.294976,498536.294976,1.68186
SH600287,江苏舜天,246789.78181,246789.78181,1.26249
SH600288,大恒科技,500572.8,500572.8,0.49526
SH600289,*ST信通,304167.097258,272774.733688,1.19922
SH600290,*ST华仪,93468.131853,93468.131853,5.20845
SH600291,西水股份,1015456.807162,1015456.807162,2.7762
SH600292,远达环保,389627.62811,389627.62811,0.31762
SH600293,三峡新材,290036.2615,290036.2615,0.5905
SH600295,鄂尔多斯,1020982.154335,437580,0.71659
SH600297,广汇汽车,2741281.9915,2741281.9915,0.61385
SH600298,安琪酵母,3756160.938194,3756160.938194,1.08346
SH600299,安迪苏,3212917.725054,3212917.725054,0.31581
SH600300,维维股份,508288,508288,1.58173
SH600301,ST南化,162487.36474,162487.36474,0.19965
SH600302,标准股份,152244.31376,152244.31376,0.88282
SH600303,曙光股份,228354.223318,228354.223318,1.40022
SH600305,恒顺醋业,1844436.142848,1844436.142848,2.04084
SH600306,*ST商城,89782.014672,89437.569984,2.63334
SH600307,酒钢宏兴,995873.830416,995873.830416,0.80084
SH600308,华泰股份,532408.007064,532408.007064,1.31241
SH600309,万华化学,15365919.987644,6967863.91948,1.10613
SH600310,桂东电力,319521.15,319521.15,0.42768
SH600311,*ST荣华,107161.6,107161.6,1.13303
SH600312,平高电气,1058398.62102,1058398.62102,0.75535
SH600313,农发种业,393920.313332,371060.546948,1.59653
SH600315,上海家化,3456929.57415,3456929.57415,2.15867
SH600316,洪都航空,1029059.32472,1029059.32472,1.67532
SH600317,营口港,1430529.243663,1430529.243663,0.36223
SH600318,新力金融,496423.402843,487570.564259,7.13919
SH600319,ST亚星,134127.45,134127.45,0.45284
SH600320,振华重工,1533090.868791,966701.319351,0.23763
SH600321,正源股份,309662.75,309662.75,0.51429
SH600322,天房发展,291904.8,291904.8,2.51355
SH600323,瀚蓝环境,1694976.007816,1694976.007816,0.73505
SH600325,华发股份,1471467.63312,1467014.07312,0.75604
SH600326,西藏天路,612692.23308,612692.23308,2.08688
SH600327,大东方,365413.940934,365413.940934,5.50146
SH600328,中盐化工,698137.487568,319324.652217,0.81982
SH600329,中新药业,1363224.626064,1350991.286064,1.57068
SH600330,天通股份,986600.0727,986600.0727,5.46839
SH600331,宏达股份,428752,428752,0.56817
SH600332,白云山,5254556.347168,4543839.547168,0.70316
SH600333,长春燃气,233867.782656,203374.006272,0.51015
SH600335,国机汽车,719696.423394,508689.997478,0.37983
SH600336,澳柯玛,468321.395634,455177.415634,1.42111
SH600337,美克家居,830383.18592,812306.26306,0.89857
SH600338,西藏珠峰,829188.622376,829188.622376,2.05755
SH600339,中油工程,1295290.213272,1295290.213272,0.29772
SH600340,华夏幸福,6874256.621247,6801565.901247,0.82362
SH600343,航天动力,508012.253008,508012.253008,0.49674
SH600345,长江通信,415404,415404,1.89939
SH600346,恒力石化,9643566.70682,6345751.78433,0.47442
SH600348,阳泉煤业,1038960,1038960,0.85055
SH600350,山东高速,2958867.002055,2958867.002055,0.15827
SH600351,亚宝药业,391160.011684,391160.011684,0.55657
SH600352,浙江龙盛,4161011.44894,4161011.44894,1.27348
SH600353,旭光股份,310464.12,310464.12,1.86833
SH600354,*ST敦种,224315.884,224315.884,0.95605
SH600355,精伦电子,147134.6708,147134.6708,1.21509
SH600356,XD恒丰纸,198357.634992,198357.634992,0.41358
SH600358,*ST联合,159559.98456,159559.98456,0.26503
SH600359,新农开发,357095.99952,357095.99952,7.91914
SH600360,华微电子,832871.206656,829695.142656,3.76071
SH600361,华联综超,342891.07777,342891.07777,3.89197
SH600362,江西铜业,4622743.755675,2770455.285675,0.63775
SH600363,联创光电,623084.83375,623084.83375,2.53408
SH600365,通葡股份,154000,154000,6.22373
SH600366,宁波韵升,577642.413064,577642.413064,1.35296
SH600367,红星发展,209823.68,205004.8,0.91117
SH600368,五洲交通,397348.120004,397348.120004,0.68762
SH600369,西南证券,2585459.978792,2585459.978792,0.83815
SH600370,三房巷,251929.17668,251929.17668,0.79024
SH600371,万向德农,327462.3,327462.3,3.35022
SH600372,中航电子,2348966.837535,2348966.837535,0.25289
SH600373,XD中文传,1596265.060982,1596265.060982,1.17341
SH600375,华菱星马,446815.439988,446815.439988,2.73996
SH600376,首开股份,1521943.49278,1521943.49278,0.29801
SH600377,宁沪高速,5027672.005,3792167.287358,0.10098
SH600378,昊华科技,1720722.836532,557534.615792,1.7225
SH600379,宝光股份,202743.760296,202743.760296,0.70448
SH600380,健康元,3291338.544,3291338.544,1.25811
SH600381,青海春天,272983.244565,272983.244565,0.67038
SH600382,广东明珠,392646.290755,392646.290755,0.64443
SH600383,金地集团,6017939.901476,6017939.901476,0.47925
SH600385,ST金泰,94196.146128,90804.145704,0.40687
SH600386,北巴传媒,281433.6,281433.6,0.5903
SH600387,海越能源,393931.67744,324081.87,10.67153
SH600388,龙净环保,946109.25,946109.25,0.37456
SH600389,江山股份,558063,558063,0.34264
SH600390,五矿资本,3184630.344972,3184630.344972,0.28387
SH600391,航发科技,615691.269455,615691.269455,3.13034
SH600392,盛和资源,1302333.963714,1302333.963714,1.04609
SH600393,粤泰股份,717758.14721,279662.171216,1.13247
SH600395,盘江股份,905313.367967,905313.367967,0.42264
SH600396,金山股份,360813.170165,360813.170165,0.79662
SH600397,安源煤业,251449.810028,251449.810028,4.91313
SH600398,海澜之家,2629909.403975,2629909.403975,0.22215
SH600399,ST抚钢,836170.4,836170.4,0.68499
SH600400,红豆股份,851174.322432,851174.322432,0.31995
SH600403,大有能源,910899.525162,910899.525162,0.14689
SH600405,动力源,265412.957352,262252.562352,0.84899
SH600406,国电南瑞,9345564.333996,5934365.559624,0.59183
SH600408,ST安泰,188271.6,188271.6,0.72077
SH600409,三友化工,945472.047184,945472.047184,0.52476
SH600410,华胜天成,1463526.186156,1463526.186156,3.75242
SH600415,小商品城,3037313.510208,3037313.510208,3.60339
SH600416,*ST湘电,1452801.5232,1452801.5232,0.93508
SH600418,江淮汽车,1830832.817139,1830832.817139,8.09064
SH600419,天润乳业,383022.654562,383022.654562,2.14769
SH600420,现代制药,991005.65569,991005.65569,2.7302
SH600421,ST仰帆,217116,217116,0.27367
SH600422,昆药集团,750294.522912,749303.888712,1.4186
SH600423,ST柳化,217245.047072,217245.047072,0.10199
SH600425,青松建化,561167.565002,561167.565002,2.70727
SH600426,华鲁恒升,3010947.19725,2999230.36725,0.94214
SH600428,中远海特,669755.040552,669755.040552,0.47439
SH600429,三元股份,775734.746668,775734.746668,0.23071
SH600433,冠豪高新,389022.525558,389022.525558,0.61726
SH600435,北方导航,1142308.44,1142308.44,0.88471
SH600436,片仔癀,9556544.6064,9556544.6064,0.8476
SH600438,通威股份,6376041.402108,6376041.402108,1.12293
SH600439,瑞贝卡,361103.35536,361103.35536,0.42634
SH600444,国机通用,145396.978476,145396.978476,0.49592
SH600446,金证股份,1615046.788468,1601476.078468,4.60356
SH600448,华纺股份,255706.782772,250760.589926,1.43001
SH600449,宁夏建材,617809.906264,617809.906264,2.56663
SH600452,涪陵电力,634099.2,634099.2,1.27297
SH600455,博通股份,143715.858,143715.858,0.935
SH600456,宝钛股份,1137622.5108,1137622.5108,1.83246
SH600458,XD时代新,527438.385864,527438.385864,0.52858
SH600459,贵研铂业,1220329.934668,1220329.934668,8.47042
SH600460,士兰微,1886744.600932,1886744.600932,1.4054
SH600461,洪城水业,618121.004852,514815.0435,0.50497
SH600462,*ST九有,91276.38,91276.38,0.58303
SH600463,空港股份,205200,205200,2.74045
SH600466,蓝光发展,1625713.492865,1625713.492865,1.27931
SH600467,好当家,376936.530432,376936.530432,1.64192
SH600468,百利电气,531778.248012,531778.248012,0.53921
SH600469,风神股份,262084.561452,262084.561452,0.63992
SH600470,*ST六化,141875.2,141875.2,0.52935
SH600475,华光股份,676864.57531,150774.00536,3.1998
SH600476,湘邮科技,205847.46,205847.46,1.05525
SH600477,杭萧钢构,801190.316892,801136.376148,0.46208
SH600478,科力远,762162.718946,739504.622883,1.68892
SH600479,千金药业,377493.419534,377493.419534,1.29007
SH600480,凌云股份,592907.661563,589501.357055,2.21489
SH600481,双良节能,470101.192704,468649.672704,0.1906
SH600482,中国动力,3452769.227162,1389986.051664,0.42401
SH600483,福能股份,1149909.546045,1149909.546045,0.14497
SH600485,*ST信威,406400.246698,263405.005838,0
SH600486,扬农化工,2559145.174006,2559145.174006,1.42019
SH600487,亨通光电,3270866.7154,3118438.832725,1.94035
SH600488,天药股份,570269.66024,505867.800788,7.58427
SH600489,中金黄金,4057636.135476,3016293.903186,0.81389
SH600490,鹏欣资源,728987.368991,552293.691012,0.75668
SH600491,龙元建设,1326300.146985,1326300.146985,0.45794
SH600493,凤竹纺织,136544,136544,0.80875
SH600495,晋西车轴,476027.209084,476027.209084,0.54722
SH600496,精工钢构,604688.6968,504488.6968,1.11507
SH600497,XD驰宏锌,1766678.174096,1495534.670542,0.81113
SH600498,烽火通信,3521150.794438,3328566.171393,2.55245
SH600499,科达洁能,778029.010748,581523.300664,0.48283
SH600500,中化国际,1452368.304272,1424364.064272,0.36098
SH600501,航天晨光,389266.0464,389266.0464,1.66254
SH600502,安徽建工,655762.063632,346988.138763,0.79917
SH600503,华丽家族,666552.64,666552.64,7.50413
SH600505,西昌电力,347432.8275,347432.8275,0.58324
SH600506,香梨股份,144014.201175,144014.201175,3.67857
SH600507,方大特钢,1164876.0768,1164213.12042,1.5542
SH600508,XD上海能,581787.99,581787.99,0.97384
SH600509,天富能源,374209.880525,294351.39045,0.55338
SH600510,黑牡丹,855476.635425,855476.635425,0.78016
SH600511,XD国药股,2910872.566284,2134810.503792,8.98648
SH600512,腾达建设,447692.79296,447692.79296,1.06788
SH600513,联环药业,326869.06995,323992.86645,6.6963
SH600515,海航基础,1988964.56214,844072.341294,1.46276
SH600516,方大炭素,2496716.561408,2496716.561408,1.14563
SH600517,国网英大,3922846.920384,930331.126578,0.89302
SH600518,ST康美,1332994.9289,1181554.906888,0.47527
SH600519,贵州茅台,180872384.0352,180872384.0352,0.31013
SH600520,文一科技,130546.32,130546.32,3.3321
SH600521,华海药业,4851117.836745,4588701.54417,1.49893
SH600522,中天科技,3581225.404688,3581225.404688,2.16642
SH600523,贵航股份,617787.69696,617380.17936,1.31795
SH600525,长园集团,646358.70024,646358.70024,0.52318
SH600526,菲达环保,273702.336,273702.336,0.69252
SH600527,江南高纤,457184.878128,381152.878128,3.24232
SH600528,中铁工业,1981624.016496,1639272.01434,0.28853
SH600529,山东药玻,2908797.315083,2908797.315083,1.25608
SH600530,*ST交昂,221520,221520,0.54145
SH600531,豫光金铅,433916.568332,433916.568332,0.63111
SH600532,宏达矿业,436075.5334,436075.5334,2.2805
SH600533,栖霞建设,373800,373800,2.52202
SH600535,天士力,2246309.350065,2246309.350065,1.05428
SH600536,中国软件,3816540.988694,3816540.988694,2.23927
SH600537,亿晶光电,365847.732348,365847.732348,0.34167
SH600538,国发股份,356660.11008,356660.11008,1.45775
SH600539,ST狮头,160540,160540,0.24635
SH600540,新赛股份,249589.35589,249589.35589,7.32064
SH600543,莫高股份,182075.04,182075.04,1.35336
SH600545,卓郎智能,913589.06359,541925.660754,0.86643
SH600546,山煤国际,2250087.7189,2250087.7189,1.29525
SH600547,山东黄金,10938529.449328,8294267.013196,1.1832
SH600548,深高速,1971416.374704,1295676.374704,0.12657
SH600549,厦门钨业,1715376.364,1715376.364,0.56968
SH600550,保变电气,929971.8824,774976.568835,1.19977
SH600551,时代出版,442597.134,442597.134,1.11038
SH600552,凯盛科技,414025.129626,414025.129626,1.3435
SH600555,*ST海创,181186.5,135316.5,1.1623
SH600556,天下秀,3219685.32354,668212.004896,1.46278
SH600557,康缘药业,825883.285934,825883.285934,0.78658
SH600558,大西洋,262100.610652,262100.610652,0.38989
SH600559,老白干酒,952919.265528,931080.31983,5.43818
SH600560,金自天正,212686.8705,212686.8705,1.34839
SH600561,江西长运,112368.336,112368.336,0.98105
SH600562,国睿科技,880626.267385,880626.267385,1.04742
SH600563,法拉电子,1342125,1342125,1.34094
SH600565,迪马股份,694253.24094,684677.24094,1.4435
SH600566,济川药业,2011236.982992,2011236.982992,1.44838
SH600567,山鹰纸业,1364870.819268,1364870.819268,0.56485
SH600568,*ST中珠,245122.970763,205295.275317,1.23205
SH600569,安阳钢铁,614698.176604,512248.480646,1.44999
SH600570,恒生电子,9887539.44038,9887539.44038,1.59278
SH600571,信雅达,373825.092079,366534.910373,1.57169
SH600572,康恩贝,1493699.312,1489923.87432,1.50759
SH600573,惠泉啤酒,171750,171750,2.91176
SH600575,淮河能源,843318.651105,843318.651105,0.36332
SH600576,祥源文化,257671.402144,257671.402144,1.31216
SH600577,精达股份,543757.669053,543757.669053,0.46067
SH600578,京能电力,1990286.664815,1990286.664815,0.06334
SH600579,克劳斯,484101.206924,224925.188352,1.11013
SH600580,卧龙电驱,1523718.767206,1522169.534206,2.16626
SH600581,八一钢铁,482862.82905,482862.82905,2.71919
SH600582,天地科技,1229160.900924,1229160.900924,0.56084
SH600583,海油工程,2051508.6272,2051508.6272,0.28657
SH600584,长电科技,4571398.23086,3448044.419664,5.86481
SH600585,海螺水泥,28934192.08134,21838376.08134,0.85754
SH600586,金晶科技,400055.6,400055.6,1.42507
SH600587,新华医疗,625086.403958,620531.735384,1.0628
SH600588,用友网络,12744733.546133,12693254.312088,0.69199
SH600589,广东榕泰,454101.466245,454101.466245,0
SH600590,泰豪科技,481662.123904,469361.79206,0.78033
SH600592,龙溪股份,483459.82091,483459.82091,1.05174
SH600593,大连圣亚,536065.6,536065.6,0.49464
SH600594,益佰制药,497330.4072,497330.4072,3.37741
SH600595,ST中孚,303989.728835,269938.762465,0.22987
SH600596,新安股份,600575.339316,591995.699316,2.10888
SH600597,光明乳业,1842853.701045,1842574.523545,1.49447
SH600598,北大荒,2680741.302772,2680741.302772,1.13141
SH600599,*ST熊猫,92130,92130,5.70026
SH600600,青岛啤酒,9497409.04885,4892272.72751,1.1567
SH600601,方正科技,724314.09732,724314.09732,0.46115
SH600602,云赛智联,1021652.070885,771998.109237,0.66667
SH600603,广汇物流,608529.887301,347479.368306,0.50578
SH600604,市北高新,1573576.03536,1182262.03536,1.50341
SH600605,汇通能源,164878.598448,164878.598448,0.4123
SH600606,绿地控股,6911511.69068,6911511.69068,0.4035
SH600608,ST沪科,149960.817096,145177.377096,0.34507
SH600609,金杯汽车,862769.967164,718974.972856,4.12889
SH600610,*ST毅达,349235.52123,122437.31634,0
SH600611,大众交通,907823.179776,600313.483776,0.67818
SH600612,老凤祥,2534505.56658,1536396.15735,0.57823
SH600613,神奇制药,371713.853088,333606.704688,2.93385
SH600614,*ST鹏起,136716.353124,117896.037324,2.39132
SH600615,丰华股份,172414.805836,172051.673836,1.44731
SH600616,金枫酒业,284069.793984,284069.793984,1.40225
SH600617,国新能源,425188.167264,382166.422848,0.2363
SH600618,氯碱化工,840702.782552,545133.662552,0.47621
SH600619,海立股份,721656.308335,475609.235399,0.24864
SH600620,天宸股份,409946.236461,409946.236461,0.31809
SH600621,华鑫股份,2085728.008072,2085728.008072,7.88879
SH600622,光大嘉宝,601373.846202,601373.846202,1.07815
SH600623,华谊集团,1111596.690864,983239.890864,0.27352
SH600624,复旦复华,664855.36171,664855.36171,5.9226
SH600626,申达股份,430407.11458,408119.207735,0.81582
SH600628,新世界,801478.600776,801478.600776,1.2881
SH600629,华建集团,448154.398882,435147.146962,0.24725
SH600630,龙头股份,293579.363527,293579.363527,0.76033
SH600633,浙数文化,1273281.626034,1273281.626034,1.49958
SH600634,*ST富控,60451.868505,60451.868505,1.67993
SH600635,大众公用,1310880.9957,1073943.5037,0.85274
SH600636,国新文化,543922.189045,543922.189045,1.74301
SH600637,东方明珠,3397427.699995,3397427.699995,0.655
SH600638,新黄浦,372388.422658,372388.422658,0.25163
SH600639,浦东金桥,1727393.442327,1308514.285917,0.34331
SH600640,号百控股,1676531.34558,1676531.34558,4.44622
SH600641,万业企业,1740496.736932,1740496.736932,1.78685
SH600642,申能股份,2652500.69064,2458100.69064,0.20024
SH600643,爱建集团,1276452.969724,1128604.099312,1.4736
SH600644,乐山电力,277814.740044,277814.740044,0.35191
SH600645,中源协和,1127339.46501,924512.984901,2.69642
SH600647,同达创业,201758.1475,201758.1475,2.13542
SH600648,外高桥,1617872.5017,1332078.0642,0.53729
SH600649,城投控股,1386207.447432,1386207.447432,0.35413
SH600650,锦江投资,524029.60165,371032.07125,0.41944
SH600651,*ST飞乐,318226.060646,318226.060646,0.29093
SH600652,ST游久,169871.513592,169871.513592,0.46174
SH600653,申华控股,356187.598011,356187.598011,0.22331
SH600654,ST中安,206566.379712,121561.947794,0.36009
SH600655,豫园股份,3565293.482952,1471552.296192,2.04872
SH600657,信达地产,1189233.374115,635616.604314,0.70639
SH600658,电子城,623051.870065,623051.870065,1.22255
SH600660,福耀玻璃,5380984.60614,4296405.68214,0.90723
SH600661,昂立教育,453606.79789,410118.142241,0.60734
SH600662,强生控股,882717.516058,882717.516058,3.50381
SH600663,陆家嘴,4457788.1712,3241474.8912,0.297
SH600664,哈药股份,892498.791056,892476.007056,0.95668
SH600665,天地源,305035.249913,305035.249913,0.1859
SH600666,ST瑞德,196372.1984,128584.88512,0.55927
SH600667,太极实业,2504260.121642,2504260.121642,1.73884
SH600668,尖峰集团,509932.233096,509932.233096,1.46829
SH600671,*ST目药,99006.233505,98958.793329,0.06457
SH600673,东阳光,2073561.314192,1691741.264816,0.98583
SH600674,川投能源,4080784.22496,4080784.22496,0.15839
SH600675,中华企业,2523799.994328,927555.109092,0.30055
SH600676,交运股份,581098.51336,581098.51336,2.38473
SH600677,*ST航通,157059.3017,136601.225369,0
SH600678,四川金顶,211836.93,211836.93,1.45916
SH600679,上海凤凰,516021.249001,295858.449001,4.25174
SH600681,百川能源,753110.44182,732047.951664,0.21402
SH600682,南京新百,1370362.600978,1131620.478496,3.50925
SH600683,京投发展,293347.928412,293347.928412,0.80654
SH600684,珠江实业,305538.938834,305538.938834,1.64299
SH600685,中船防务,2401547.336222,1395618.372519,1.46533
SH600686,金龙汽车,418755.691528,354335.290424,0.43688
SH600687,*ST刚泰,172690.975264,172690.975264,0.73393
SH600688,上海石化,3842453.7925,2601728.7925,0.19511
SH600689,上海三毛,169033.719463,128003.684263,0.7981
SH600690,海尔智家,11520821.163877,11046275.697154,0.83416
SH600691,阳煤化工,460940.498688,340739.835764,0.54847
SH600692,亚通股份,236385.451008,171367.067424,1.92
SH600693,东百集团,443725.199112,443240.311436,0.72349
SH600694,大商股份,761612.467229,761612.467229,0.88181
SH600695,绿庭投资,521259.8293,268620.422416,9.26584
SH600696,ST岩石,278278.566592,278278.566592,0.40814
SH600697,欧亚集团,258199.945725,251818.212345,1.90266
SH600698,ST天雁,229912.566912,159316.249464,0.83626
SH600699,均胜电子,2838281.47111,2838281.47111,2.1259
SH600701,*ST工新,121064.020506,90777.788361,0
SH600702,舍得酒业,1060428.6,1037984.85,2.80872
SH600703,三安光电,9829004.07648,9829004.07648,2.3582
SH600704,物产中大,2181800.45924,1856180.121727,0.39691
SH600705,中航资本,3545648.67757,3532640.744945,0.69321
SH600706,曲江文旅,158973.76818,157555.92258,1.2433
SH600707,彩虹股份,1611186.989668,578296.94503,2.11574
SH600708,光明地产,648533.292213,647555.831361,0.49929
SH600710,XD苏美达,581503.49813,581503.49813,0.39084
SH600711,盛屯矿业,1045539.490335,776337.289503,3.35135
SH600712,南宁百货,328427.18208,324638.250273,14.75114
SH600713,南京医药,464558.614824,400251.816708,0.66704
SH600714,金瑞矿业,165413.180702,165413.180702,2.12555
SH600715,文投控股,528633.2475,365996.886,1.19808
SH600716,凤凰股份,356639.08479,356639.08479,0.51704
SH600717,DR天津港,910404.493632,910404.493632,0.37354
SH600718,东软集团,1376546.28686,1376546.28686,0.71554
SH600719,大连热电,167099.6348,167099.6348,0.36993
SH600720,祁连山,1321246.059964,1321028.893274,2.91794
SH600721,ST百花,206999.765698,184788.200245,0.47947
SH600722,金牛化工,237431.566924,237431.566924,0.64855
SH600723,首商股份,499072.925932,498816.721932,2.80789
SH600724,宁波富达,549191.60698,549078.21232,0.24043
SH600725,ST云维,262516.11,262516.11,0.17244
SH600726,华电能源,379568.304529,296192.304143,0.47498
SH600727,鲁北化工,234108.066869,234068.046869,1.54354
SH600728,佳都科技,1623276.649719,1593054.688419,1.16952
SH600729,重庆百货,1249261.972945,1248948.526945,1.21519
SH600730,中国高科,302714.497032,302714.497032,2.70053
SH600731,湖南海利,251852.892882,231597.059953,2.44777
SH600732,爱旭股份,1710945.49505,417368.1798,5.6915
SH600733,北汽蓝谷,2438574.217226,1273607.597862,1.18685
SH600734,*ST实达,177376.11006,147969.89157,0.11248
SH600735,新华锦,200027.901472,200027.901472,0.91049
SH600736,苏州高新,595218.432919,595218.432919,0.60916
SH600737,中粮糖业,1661885.073156,1640323.73652,0.52557
SH600738,兰州民百,465625.614552,445761.539146,3.68784
SH600739,XD辽宁成,2920216.038744,2920216.038744,1.79863
SH600740,山西焦化,920241.14814,449612.292046,2.33016
SH600741,华域汽车,6582887.678592,6582887.678592,0.6831
SH600742,一汽富维,566036.6184,566036.6184,0.88047
SH600743,华远地产,499719.486162,499719.486162,0.32146
SH600744,华银电力,406096.334472,188700.643656,0.97203
SH600745,闻泰科技,13057899.597453,7403123.617779,6.87416
SH600746,江苏索普,696103.2712,202295.536792,2.00107
SH600748,上实发展,964706.392516,964706.392516,0.56194
SH600749,西藏旅游,197459.99979,197459.99979,1.02171
SH600750,江中药业,781200,781200,2.58904
SH600751,海航科技,890096.699381,789969.038964,0.90063
SH600753,东方银星,183500.8,183500.8,2.32419
SH600754,锦江酒店,2737782.34552,2291934.34552,0.54302
SH600755,厦门国贸,1204397.669475,1204397.669475,0.94626
SH600756,浪潮软件,586294.644177,586294.644177,1.43862
SH600757,长江传媒,662653.049058,662569.418238,0.61984
SH600758,辽宁能源,449485.91396,449052.75396,0.48463
SH600759,洲际油气,427802.920902,426796.779402,0.78539
SH600760,XD中航沈,4502251.551275,1281248.535425,2.04308
SH600761,安徽合力,697250.315484,697250.315484,1.11603
SH600763,通策医疗,4858337.28,4858337.28,1.11651
SH600764,中国海防,1815658.08123,839996.437595,0.47348
SH600765,中航重机,921466.99008,767889.1584,0.9859
SH600766,园城黄金,158304.136332,158096.042832,1.46138
SH600767,ST运盛,122763.66552,122727.66552,0.42659
SH600768,宁波富邦,130671.0144,130671.0144,2.24166
SH600769,祥龙电业,208862.3004,208862.3004,0.54027
SH600770,综艺股份,629200,629200,0.7724
SH600771,广誉远,671579.586405,671579.586405,1.75195
SH600773,西藏城投,499993.05384,455123.86334,0.97897
SH600774,汉商集团,260082.410292,259864.359726,1.59346
SH600775,南京熊猫,765796.687302,563000.687302,1.30406
SH600776,东方通信,1914144.097536,1456944.097536,1.04791
SH600777,新潮能源,1060877.3487,631992.90492,2.25223
